Y;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;X40;X41;X42;X43;X44;X45;X46;X47;X48;X49;X50;X51;X52;X53;X54;X55;X56;X57;X58;X59;X60;X61;X62;X63;X64;X65;X66;X67;X68;X69;X70;X71;X72;X73;X74;X75;X76;X77;X78;X79;X80;X81;X82;X83;X84;X85;X86;X87;X88;X89;X90;X91;X92;X93;X94;X95;X96;X97;X98;X99;X100
;6,033201262;-5,741161382;-6,253050097;3,205090459;-1,234952617;5,038994803;-5,25442573;6,212924534;-0,421330245;11,55745698;-5,28001227;-10,18690176;-2,863803767;9,050747625;-13,62948168;-13,11805119;15,4901221;6,664705897;13,57504601;15,27601744;-11,65336551;-5,299192828;13,16144386;0,271887257;6,99166924;-5,972500872;15,79560591;-3,699013803;10,16033653;2,969731245;-9,291685096;8,475380764;-8,31414808;10,06495201;-7,58127011;4,094130582;-7,56169574;-5,204098675;9,985105628;-3,483613701;-1,907047718;-0,635560776;14,47648364;-27,14225419;17,88833504;-20,81676272;4,026989708;2,267143968;-7,310908963;14,97945558;-5,89309948;21,77412677;5,810783755;4,333066533;17,12618824;11,36978198;2,641673797;17,31232786;0,192008985;11,59625397;2,744775039;-17,54742489;0,2522669;8,889969325;6,537553198;5,00875312;-6,683946835;9,622802232;5,187433551;-16,41806687;-1,69159237;1,141246672;12,00084291;-18,09791811;-3,560296104;-11,10666275;-9,529954689;19,54543776;-7,192207422;-1,729023943;-4,887327534;-5,974623858;-4,086093841;18,96523213;-2,493255474;-2,005324731;25,81487595;-12,28147954;-2,432888269;-14,15337252;0,108562863;-13,74235976;11,55914111;-13,81550278;-7,943422484;4,198277717;-12,24262002;3,594236941;1,144320984;C
;6,830879744;-4,723533012;-7,187373915;7,522885943;-0,758226162;5,029936856;-4,805072974;5,847530252;0,406738641;10,71995441;-6,844245287;-10,46603087;-3,770143772;7,679495426;-14,25751229;-10,4048896;15,64571443;6,196143905;4,10149936;15,39347954;-13,15814828;-3,906581379;6,926437165;-1,852761774;6,624486734;-6,312271207;15,4224016;-3,823611552;11,35961762;4,329677161;-9,708863444;8,931501454;-10,97804597;9,608789313;-7,464382228;5,834388363;-8,262449035;-4,716784529;8,959926464;-4,610061227;-2,246850092;1,771155576;15,69414891;-25,61101037;17,77772098;-22,35282953;4,205040439;4,78062169;-8,241866207;15,98905884;-8,651304167;22,35080586;7,029626826;2,726834388;23,76015271;8,445651199;2,402655445;19,46601682;-4,556980268;11,42525122;4,432521115;-18,63880502;2,06228085;9,501587416;5,965895973;6,212624571;-5,426909438;10,57782069;4,702714347;-17,70465474;-1,625327915;5,263975117;12,05857349;-18,44941065;-4,14511575;-8,852489594;-6,905921387;18,24268326;-8,794079353;-2,001074526;-11,75986074;-6,327080747;-0,936557738;19,05738006;-2,663142496;-2,191010368;23,12874186;-9,947996693;-2,838851096;-14,04141708;-0,961905883;-13,81417984;11,6594422;-13,22974324;-6,877577769;;-13,00093646;3,314260487;1,052652589;B
;5,934910855;-2,394811387;-6,544663592;8,511499996;-0,776573459;5,010560932;-4,966880894;6,181892589;0,018211036;12,46273944;-4,946357957;-12,71183728;-2,135665635;9,48051407;-13,17692468;-15,96344513;15,3243326;2,521402499;13,47257345;15,26092068;-11,79960624;-6,289887998;15,67541477;-1,987717623;6,113100902;-6,859699402;17,20468394;-3,915346508;11,58649387;4,073694277;-9,489327259;9,460361167;-4,272275972;10,01299772;-6,801660241;4,235162852;-6,582339538;-7,179544118;11,30935489;-5,884280236;-1,778161154;-3,102295656;15,32289698;-14,4078442;17,44833208;-20,22987557;4,0956988;7,336025521;-7,244925697;16,16062309;-6,669241006;22,9982205;6,226792427;2,943778188;15,62621947;1,300367536;1,007486879;19,88508836;-10,5539562;11,20819888;3,201276799;-17,36293213;1,379560259;;7,0916613;6,417249057;-4,819691404;-0,958188779;4,516951733;-16,12831624;-2,416572822;1,703036491;12,09495371;-17,95955593;-4,010569131;-9,101288832;-7,078275269;16,988831;-7,114528367;-2,769722582;-11,537943;-6,094700253;-1,680508946;19,57004057;-0,693021775;-0,988019067;24,16117568;-10,82031645;-2,324718723;-14,18301897;-0,093459222;-18,10402768;11,85066872;-10,17870715;-4,834650174;-1,32319743;-12,96231039;4,415066248;0,890682736;B
;7,227222812;-5,520740819;-7,098622806;-2,825722848;-1,44922474;4,847891277;-5,087191281;6,104622714;0,035280833;11,6707106;-5,297541797;-10,9509893;-1,759295103;9,922397549;-15,05856937;-9,794578735;15,5923946;0,793128912;10,41107964;15,19354106;-12,49804939;-5,810958739;5,521008578;-0,222316953;8,304756421;-6,536511925;14,88651935;;9,794588287;3,637269936;-9,524437721;5,598501118;2,248444342;10,85847616;-8,662999318;7,877939433;-5,411284132;-8,536083175;9,47531949;-7,815133883;-2,331946952;1,190029553;15,68808482;-25,84749581;18,47739749;-21,26162759;4,997999383;7,126428426;-8,609987459;17,87174612;-8,506607945;21,17554088;6,592874632;4,758388105;-14,82761825;12,51444315;2,41763373;19,54780919;-3,180401585;12,14811142;4,490918748;-16,03075709;0,298378509;9,322010746;4,826457664;4,195862394;-9,686647027;6,315999104;4,28067683;-17,48430656;-1,071363882;1,454578133;12,45605868;-17,8765992;-4,572651457;-11,12125877;-9,159586981;19,71470434;-6,785477972;-0,725940846;-11,7859879;-5,953323133;-0,533620943;19,00848559;-1,203660314;-1,729879315;24,6820658;-11,6714541;-2,466925127;-14,06210495;0,301085728;-8,396545866;10,05732943;-9,776025055;-11,10192422;6,527142317;-12,41327316;3,970449261;1,051111553;A
;7,59158223;-3,942970302;-6,96394191;8,976612001;-0,998295001;5,082438917;-4,477552197;6,014603678;0,080377841;11,32557711;-7,274862524;-11,83094289;-2,836248658;9,56167341;-12,42718981;-7,462366775;15,66372683;9,842739414;11,23173365;15,18324708;-13,76442717;-4,551564679;13,44528959;-1,171431906;7,318559336;-6,61281275;15,84513901;-3,839857809;9,441620378;5,928164942;-9,745511995;5,958521285;-5,089787408;8,385362516;-8,159700216;3,956283617;-7,325664337;-7,27011061;10,24873351;-4,344566339;-3,835896575;-0,090302158;16,47554477;-22,72048814;17,72073096;-21,58053994;4,380642853;3,55375448;-8,047433048;12,63656812;-7,818566489;22,93027891;5,986092561;2,576284959;3,812577472;7,330678415;2,499901762;19,40940835;-3,183573253;11,89534668;4,014696349;-20,76946872;0,619574364;8,499947667;6,501006737;6,839103099;-11,44088329;7,35123534;4,716583002;-18,95248596;0,160710606;4,413494097;12,12276175;-17,78608225;-4,251773167;-9,795020199;-12,21858206;18,76238038;-2,813966669;-2,046563923;-11,92884361;-5,715732481;-0,325778998;19,60501365;1,678152042;-1,30098437;24,91329852;-10,56051914;-2,816371926;-14,53916445;0,168303797;-18,50929739;13,32204669;-10,99144273;-1,204429118;1,919742792;-12,37290161;4,288039108;0,686061137;B
;8,373122728;-3,785784091;-6,371110015;2,29992429;-0,791674122;5,174757584;-5,294975075;6,018705966;0,434860679;11,60048656;-6,816475702;-12,53886303;-3,064330059;7,438663916;-11,73695587;-15,05971627;15,35274779;4,974348616;6,433379013;15,50290081;-11,11170664;-7,985928799;7,52950658;-0,788820592;6,220443588;-5,853699745;14,96438942;-3,703890757;10,83560865;6,035423144;-9,550666509;5,688459764;-19,33926656;10,20096358;-6,843378294;3,335655053;-7,599865268;-8,143202308;10,1408436;-5,482484441;-2,938287272;-3,47523121;14,71837567;-23,19595227;17,71163847;-22,56688756;4,65631591;6,914189625;-8,538297729;16,41019102;-8,704125963;21,29861566;5,956094166;2,181942024;4,192260915;7,379915914;1,552989477;19,63406996;-8,634640947;10,44076933;4,480776223;-19,24090549;0,542269143;7,391340809;6,196176039;7,254090957;0,615798431;4,542222726;5,547399191;-15,91521533;-1,281569631;0,595989957;12,34070329;-17,70217261;-3,615812875;-10,22573919;-5,160023389;19,62385688;-8,95024324;-0,236577584;-14,75439521;-5,933923516;-1,225582585;21,05127874;-1,243602174;-2,82045389;;-9,898619963;-2,05338691;-14,00127779;-0,239640397;-8,11781477;7,214643076;-14,00512357;-6,882967703;-1,883340109;-12,22005644;4,099970529;;A
;7,847115121;-3,149841878;-6,855564918;3,833044118;-1,287672469;5,049956053;-4,483318772;5,892129223;0,184472956;11,20996741;-7,630578343;-11,94966874;-3,230096304;7,913070631;-14,12363987;-13,96411996;15,50156927;-1,199748072;5,053437649;15,35717501;-11,32485203;-5,33243884;17,61210097;-1,750551248;6,544110039;-6,528366879;15,31943675;-4,052040236;11,11925029;5,136711072;-10,2791037;1,479716967;2,704439407;9,943991893;-7,764383507;5,415074356;;-10,33861343;10,7507769;-5,402614812;-2,932251822;;14,86041862;-13,42983024;18,47838591;-22,40130909;3,980162301;4,787455108;-7,907293087;14,43307016;-9,367507076;22,30999573;6,246870978;4,162366487;19,82657362;2,460731026;0,124276947;17,47811116;-9,780701056;11,29929241;4,456341609;-14,89042611;1,032447096;9,415029391;5,582893716;7,092217954;-10,20310275;8,148035378;4,560792812;-21,99480754;-1,163828221;2,397098489;12,15472648;-18,11218742;-4,117963405;-10,13418116;-8,33313912;17,92415681;-3,310471287;-1,869280123;-1,084150652;-6,647431965;-1,490059092;20,2174757;1,907469998;-2,356737031;22,73494512;-11,87831068;-2,003756858;-14,23006045;0,175481908;-9,911713636;11,81275513;-10,67119197;-1,650936399;-2,914544667;-12,44685351;3,469609731;;C
;7,541426453;-2,740234281;-6,266944196;9,989602183;-1,028920622;5,543819001;;6,129680824;0,087192007;10,81314582;-7,458661932;-10,73940542;-3,695184249;7,6731847;-12,27687088;-12,02070782;15,96587018;-0,677626737;11,9659118;14,93922984;-13,0784357;-5,065221344;17,4932918;-1,556536996;5,844984365;-6,166407491;15,42437176;-4,046594484;10,1179423;4,848965566;-9,812710385;9,981468896;-5,442149587;9,10265261;-5,187774614;4,904929127;-7,465460062;-6,195871339;9,576037714;-5,727979195;-0,185174522;-5,778728349;14,94285888;-17,05237763;17,71388725;-21,89401632;5,072413221;5,889819864;-7,281770747;13,58624452;-8,632826262;22,23026296;5,798656635;3,76153228;12,87648018;2,23100919;2,194193541;18,7978216;-2,548269992;11,27750478;4,419533525;-17,00011351;1,667475464;9,470395088;6,195714851;5,850138119;-10,67117128;2,098751474;5,302659287;-14,2809791;-0,539572031;2,369092144;12,34414783;-18,20200636;-4,274101636;-9,363694848;-8,511725169;20,21231361;-6,472092078;-2,209266767;-12,19277065;-6,292980788;-0,081808451;18,96960772;4,536212703;-1,051343852;21,64816137;-11,53811532;-2,007883911;-14,00614007;-1,163430364;-10,40829911;10,72587045;-10,76238694;-13,61357089;2,309326916;-13,00586141;3,729878291;1,227579345;C
;7,361381025;-3,612222811;-5,61100569;6,873217241;-1,23335509;4,787544104;-4,919077958;5,670740151;-0,429619441;10,91520918;-3,758873945;-11,8146717;-2,219483384;10,78773322;-13,8926529;-15,93049646;15,92660474;6,715511243;18,75813556;;-11,05754144;;9,824931435;-1,048122124;5,57845141;-6,022245538;13,89542297;-3,61986833;10,4178462;0,476815147;-9,056398097;7,610446094;-8,496946857;9,637437082;-6,088202611;5,279798297;-8,454079492;-3,812327973;10,63215966;;-1,229269092;-1,199271562;16,55797324;-22,99674351;17,89216317;-23,23495639;3,831099019;4,794664197;-7,722943204;13,65005369;-6,893147459;21,70235776;6,244725875;4,66805083;5,977826213;5,168787227;1,507265703;20,0062732;-11,76715846;11,33862351;4,22162937;-18,0151044;-0,470359948;8,467705577;6,392232367;9,127839815;-7,110901454;5,268781417;4,524827236;-18,28575292;-0,502601008;1,383666547;11,84654821;-18,091887;-3,572439072;-9,901485481;-7,296349765;18,09945568;-5,137077567;-0,821422218;-13,74727882;-6,467175206;-1,616098153;20,47873389;-3,340570306;-1,061567308;23,36256338;-11,30574303;-2,193796775;-14,30489923;-0,752787264;-8,015247147;11,91258259;-10,56635558;-18,15781609;-2,332168195;-12,5190567;3,727105039;0,821581776;B
;7,161197136;-4,786869945;-7,149658323;12,45627086;-0,651628217;5,096004787;-4,934642084;5,711561316;0,086480822;11,40148274;-4,84356882;-10,65285339;-2,880498763;10,62657846;-14,76614968;-12,22481453;15,40043666;21,78021465;8,73316536;15,2785184;-12,68764064;-2,325950866;12,57641073;-1,391722396;4,780674559;-7,017724427;15,4084623;-3,8891379;10,59961361;8,244792119;-9,267295708;10,08191937;-19,35998452;10,55252977;-6,928254731;1,062140755;-7,688530807;-3,214160044;10,2785774;-0,491668929;-0,98766185;-1,978307211;16,27618526;-22,47098721;18,15287448;-21,52624095;3,388378716;3,036963294;-8,071333749;15,67826543;-9,101943087;21,81937625;6,108264384;1,042495845;11,39303007;8,991554366;2,451387602;19,70481441;0,564762295;12,15980125;4,214305221;-23,33505056;2,135898819;8,305710689;5,804644897;5,976992003;;7,919672543;4,0615342;-23,87421501;-1,587970514;4,691380443;12,3840882;-17,78188797;-4,372725358;-10,49802497;-9,062233474;17,30435988;-7,232029126;-1,060372114;-12,76122302;-5,615612368;-0,549012782;18,47806067;0,710074611;-0,585957963;24,35082822;-11,93860906;-2,279877256;-14,08631517;-0,665255853;-16,32548488;11,5050067;-9,995090007;-8,392165579;-0,357516521;-12,33798137;3,791991752;1,044244391;C
;6,923315535;-6,928710834;-7,404278279;-1,07340447;-0,837127414;;-4,77314417;5,772893826;0,632303479;11,4443006;-4,86288452;-11,30927957;-3,025358426;8,959277608;-14,15398598;-11,39648683;15,52128496;-1,199860007;2,427377356;15,08115579;-9,664090974;-6,405605326;3,041883811;-0,270023376;7,520384816;-6,526370652;16,29632247;-4,010636005;9,515263395;6,538610182;-10,00910749;6,114857005;-2,9885071;9,35043347;-8,428603721;4,269223261;-2,719898719;-5,967005946;9,697951113;-5,41310633;-0,12632083;-3,654402528;14,96888156;-25,50931915;17,26357573;-22,26881095;4,294569454;3,871237421;-7,821349218;15,30857325;-8,24871757;22,66246959;6,507181629;3,452566598;-7,767191954;9,13607117;3,093272379;18,83263913;-9,009930579;11,61781205;3,957019155;-17,47729738;1,249045874;7,442322364;5,903090366;5,805381136;-10,55556788;6,482604017;4,167783652;-20,94425922;-1,624873194;3,218713417;12,03887103;-17,9192641;-4,244423609;-10,83795124;-10,64441416;20,91241685;-8,267256195;-1,105711744;-17,34396328;-6,409501657;0,102690081;18,91251682;2,953556673;-2,10561094;23,75964955;-10,94893382;-2,209681615;-13,90632748;0,192249423;-15,00528255;10,60091497;-11,20845914;-7,227108671;2,478769266;-13,22466449;3,965024445;1,087211648;A
;7,568629316;-4,850268544;-6,469895435;-0,43147442;-0,901465969;4,853369587;-3,821808559;6,0925892;1,061167273;11,96232015;-7,753244009;-11,15614303;-3,008733779;10,22796851;-12,67992966;-10,12748356;15,82396265;0,502893971;18,98146271;15,48306859;-12,86602941;-6,944281621;12,81193964;;7,85991016;-5,98076052;16,18595011;-3,84133802;10,38183617;7,122189178;-9,509255844;9,651015339;-3,839374945;7,763929685;-7,325151515;1,491678286;-13,13203689;-5,155561515;8,783481577;-6,029963708;-0,620888901;1,731627448;15,36554525;-21,60455373;18,84674276;-20,60171794;4,350357521;3,940111974;-7,612604259;11,52352237;-7,839374398;21,69462783;7,015443381;3,17823404;-1,720329104;5,773041901;-0,366183146;19,58783017;-9,195318721;10,94369066;3,475259559;-15,67789997;0,304714363;8,33693626;6,463066743;1,401928319;-13,14954896;7,108590031;4,521219766;-21,07051824;-0,207312158;4,32715847;12,1797116;-18,08907828;-4,230488913;-10,35152172;-8,584155792;18,97454013;-5,425077916;-1,554797994;-13,58025185;-6,78558655;-1,159650622;19,3361718;-7,627698523;-1,693785844;22,29761057;-10,92904267;-2,38322002;-13,83820926;-0,351835717;-15,74900171;7,884189865;-15,28669171;-7,313929478;1,611205259;-12,19068688;4,048833507;0,891363056;B
;6,195666817;-5,009640776;-6,791704784;0,849860496;-1,227575476;4,798773625;-5,259199634;6,129263245;0,239581612;11,82427893;-5,786299125;-12,35250606;-2,420819844;10,97077372;-12,08351732;-10,28855896;15,51788406;5,602632018;-2,410893146;15,10603766;-11,33687001;-5,854965987;10,64028725;-1,397232693;4,339474021;-6,472171287;14,22354767;-3,952585135;10,00315398;3,243367837;-9,715422946;7,243837049;-3,222090376;9,927494605;-7,599500325;4,822483019;-8,75315873;-8,222753213;8,989918071;-4,383263194;-1,272293314;-1,268503427;15,48184786;-22,05704133;17,5758321;-20,11748665;4,34855066;2,566844876;-7,428465531;15,88643659;-8,595945434;21,44756982;6,143986101;3,779354971;10,1732434;9,794130604;1,018633955;18,02850493;-0,482106831;11,07777614;3,793571373;-16,83065209;0,605725542;8,276860187;6,610943628;5,156916284;;7,125857997;5,057969071;-16,92486869;-1,025684313;1,327736627;12,21723611;-18,23137127;-3,688859906;-9,998806633;-9,476104782;21,72357611;-5,214753313;-1,808710193;-11,14322251;-6,061130652;;19,37982061;;-1,574820949;25,37952127;-10,02275119;-2,055697;-14,31631918;-0,498132303;-11,31223822;10,60241325;-11,04097341;-2,953887724;1,458855128;-11,79073293;3,847744471;0,925369241;C
;6,888643277;-3,555614732;-6,97226545;1,982835913;-0,973412528;5,105276821;-3,877524571;6,035922562;-0,532716117;12,69895105;-5,121621721;-12,15055748;-3,064432308;6,796015272;-12,27379008;-11,29989449;;11,15605679;6,750846648;15,25691857;-11,61482798;-6,07654947;3,662573767;-1,519032428;6,980736917;-6,380354717;15,16639531;-3,805889276;8,180462876;5,812184922;-9,401557468;3,94000785;-12,58488448;9,807382089;-8,491994776;5,778813784;-8,550402204;-3,907429595;10,05934853;-0,026211786;-1,468308344;0,145275564;15,59865454;-13,44631772;17,93459359;;4,474647033;1,421916379;-8,822753122;15,5790246;-7,958154259;20,19163773;6,660092487;2,47742874;4,941288357;4,906366054;2,590317712;18,49177788;-6,414321864;11,77328466;3,926546536;-19,46817489;0,908659423;8,492862075;5,990632611;12,11963141;-11,93882363;10,45653842;4,019590009;-17,39409698;-1,558373256;2,189947433;12,15909267;-17,85191041;-3,974801677;-10,58230984;-9,9184054;20,01796462;-4,991560866;-2,755822489;-17,65390817;-6,236865041;-1,055456942;19,0049148;1,389352426;-0,787539971;22,79810097;-11,40672758;-1,670360684;-14,18946822;-0,296162509;-13,51124649;10,97948712;-12,71275271;-5,618899126;4,522080759;-12,73838997;4,206002722;0,751179512;B
;8,84817536;-3,546734076;-6,479789921;4,512808886;-1,009219207;4,966116747;-5,5134689;5,968495361;0,452561368;11,77276392;-5,95351445;-11,68272535;-3,659177882;9,207956503;-16,10820591;-9,751267658;15,6364839;-4,925048762;4,136709076;15,18266237;-11,27652597;-5,550519473;11,77059928;-1,359324228;9,214282638;-6,568584639;17,26083474;-3,719917982;10,10602871;3,275647687;-9,445033549;6,608872358;-10,28554764;9,597351785;-6,696433556;6,462821244;-6,938741447;-4,256195656;10,89643668;-4,144099925;-2,156283633;-2,823841657;16,04819638;-24,04638313;18,22498328;-21,32688585;3,838219122;1,860827326;-7,510143709;13,94295272;-8,174708994;21,45827681;6,230839125;2,47086869;10,58313102;9,219361284;1,450681846;19,00922966;-5,045057237;10,37987814;3,295442761;-13,98737646;0,906232757;10,46808524;6,016640121;9,261909054;-7,371431768;4,762371698;5,226081611;-19,3390328;-0,055024839;4,532761389;12,01877114;-18,02643174;-4,373561872;-10,07722413;-9,320412368;18,70633623;-6,913458685;-1,518384831;-10,96409745;-5,682523925;-1,065053028;19,30957463;2,55808289;-1,422421421;24,95775347;-12,40340811;-1,913637274;-13,92169896;-1,032046322;-17,83998744;8,744782663;-7,898568072;-6,947855384;3,762156486;-11,72620109;3,950556633;1,070227615;B
;7,455860094;-5,951515802;-6,773082305;-1,693065955;-1,345293159;4,940593837;-5,797245044;5,908688272;0,469549567;10,81760417;-6,538695264;-11,67540852;-2,828428648;9,9301211;-12,74974134;-12,54194219;15,62595555;-0,652627896;-1,526195728;15,44872553;-12,8771255;-5,105947036;12,11188493;-0,742610291;6,52993593;-6,396520897;15,7324544;-3,915152338;10,19879636;1,123280698;-9,915193597;8,325141659;-11,51593689;9,729898069;-6,608672283;5,758980524;-8,300617569;-5,608054643;11,13842516;-5,99974562;-1,000615673;2,018245452;15,26922429;-26,42923553;18,01647936;-21,70112708;3,777237533;3,982735219;-8,241668537;12,79486903;-8,259883186;21,89302899;5,669488278;2,619738492;18,27088246;7,823266613;2,328718572;19,8384891;-4,710145428;11,70870089;3,881554187;-17,55278724;1,550130417;9,205147495;5,721498994;-0,354227622;-7,975267914;5,002002667;4,373387573;-25,84633531;-0,531939534;0,135674809;12,031309;-18,16228699;-3,961766894;-11,36430796;-8,823302114;17,1079519;-4,871971852;-2,456295683;-7,028708831;-6,522704123;0,729377398;;1,58793142;-1,33827532;23,45159695;-11,60778537;-1,980916739;;-0,635357214;-9,651631585;10,65644716;-16,6840173;-7,357296738;-2,475575181;-12,03282175;3,682333458;0,826214917;A
;7,120761857;-4,109974131;-6,472407309;19,71168624;-0,956384752;4,844746624;-4,815401641;5,987285811;0,068870401;11,43512265;-8,075377689;-11,63390623;-3,28189562;9,006794046;-13,22498106;-11,26009243;15,7009596;10,34204018;3,319681659;15,23277546;-11,60940994;-4,484361618;7,21136697;-0,803761965;5,262183523;-6,614381568;15,55541425;-3,925269354;11,17930964;8,479935138;;8,423483029;6,354374545;9,940797071;-9,716744097;5,315354466;-5,190327924;-5,571875109;10,17176179;-4,272734376;-1,565006441;5,329026547;14,734847;-23,55714886;17,77060943;-22,5668635;3,798949407;5,199483387;-7,774082858;13,12110434;-8,910074257;22,64263494;6,249387438;1,85721488;3,236352922;4,130905194;1,32594953;17,55533097;-6,160792148;11,14224533;3,2556123;-16,34045452;1,471398762;8,467458062;6,1818682;9,719900731;-10,71102894;8,259623698;4,873279546;-23,70088621;-0,789231516;2,381655796;12,31265226;-17,92583575;-4,397457387;-10,41315774;-5,638754226;17,71049058;-6,848719873;-0,97418644;-17,27814606;-6,223735215;-0,068298195;19,51228379;-1,364170229;-0,601230671;24,49324686;-11,62866746;-1,839943289;-14,04813528;-1,010799913;-13,49970681;11,41436681;-11,90464718;-10,19803148;5,07708299;-12,39041631;3,441303921;1,140419509;B
;6,957549412;-3,091845897;-7,196859205;6,39310672;-1,475948906;5,171844683;-4,706153735;5,773050283;-0,132158482;11,64060916;-4,408785992;-10,79937023;-2,613001716;7,888300336;-13,33775121;-9,885051508;15,31056428;11,42679545;0,436996485;15,17586209;-13,58220318;-8,153112568;5,719223945;-0,689577865;6,165192275;-6,83592708;14,66745964;-3,940923431;10,58251809;4,44563549;-9,592756662;5,324119051;-10,88196391;9,77710271;-8,441905583;5,796052197;-7,348260178;-5,50263668;10,7821944;-1,391646097;-2,307683139;-3,203416344;15,72292685;-32,87404183;17,52141023;-21,02837104;4,119043747;5,80625051;-8,149767848;12,40208614;-9,30767548;21,29522189;5,564144163;2,479187832;10,49789462;12,80869257;1,614932777;18,75232018;-6,963289745;10,42129203;4,820121944;-15,78785768;0,440096751;9,150842902;6,367379643;8,038057766;-9,700574919;7,719933379;4,187394246;-21,78749451;-0,913983335;2,826115964;12,08852663;-18,05407512;-3,570438916;-10,19818463;-9,041541554;22,85809232;-4,330036605;-1,592933118;-11,44634455;-5,938984478;-1,582449589;17,6367265;-2,442937004;-0,386064268;24,27921778;-12,02699636;-2,083214051;-13,70441953;-0,784453079;-10,26345223;12,9205562;-10,53530257;0,499038581;2,019320306;-11,85045823;3,531029005;1,016787565;B
;8,604123715;-3,69130743;-6,388989698;14,83304865;-1,212241061;4,822898451;-4,909032653;6,027966918;0,140770424;12,19367866;-6,875851866;-11,98936085;-3,143614266;10,94565159;-14,47720544;-10,11265906;15,42105857;13,22933563;2,701075463;14,9918961;-11,55437699;-4,106895892;15,5767032;-1,781091295;6,205775514;-6,700783559;13,25145067;-3,816161387;10,80201487;5,995210212;-9,45626054;10,79915132;-6,759897898;9,852198338;-7,556062184;4,423221431;-7,490008566;-9,515583487;9,906358296;-3,83737302;-3,029406129;-1,958158979;16,11647166;-18,44521408;19,38366746;-22,22587993;4,859572554;5,011885946;-7,817812185;14,22979511;-9,375798245;22,20658207;6,773994721;3,357960042;3,016533554;8,763759015;0,869729862;19,57055888;1,236214362;11,75525365;3,634018391;-19,66201528;0,602937962;9,145813465;5,837931839;2,936564201;-10,26545363;3,983152298;4,859022747;-18,42966703;-1,676055751;3,882552012;12,38126233;-17,91349228;-5,006464401;-10,3169093;;19,33300099;-6,277709978;-1,216899018;-14,44262605;-6,490582204;-0,11580412;18,70272281;-6,416306188;-0,6861467;26,94370216;-8,48035025;-1,349790194;-14,13193641;0,577815911;-14,35432982;11,08371058;-16,92343988;-8,72514727;1,928511857;;3,068397566;0,873770198;B
;4,302936737;-8,018243976;-6,145714597;-1,295932654;-0,913679182;5,048106098;-4,760713596;5,817824351;0,185108077;11,01180106;-6,96432916;-11,099617;-2,861788106;9,436002704;-15,69154654;-13,66667346;15,53457729;6,349866764;-2,802891155;15,39834894;-12,96329551;-5,747797876;17,55109935;-1,351613666;8,085291727;-7,227352129;15,7484916;-3,930927226;10,03820772;4,629830019;-9,787878786;6,588857927;-11,34288641;10,55695372;-7,224520741;4,453182351;-8,223237504;-7,410797249;9,590014405;-0,453881206;-0,240360171;0,539879371;14,97425457;-13,67260268;16,91406082;-23,18637776;4,49898192;2,883052361;-7,313969038;13,70818068;-9,861419815;21,86950538;5,445838041;3,424966367;16,07157134;8,771185238;0,354948156;18,17254138;-10,89168984;10,92740587;3,691061027;-19,15209681;1,217690072;9,995521624;5,768959597;6,626356571;-8,03507826;7,939076661;4,89062607;-20,69834838;-1,113494656;3,546074812;12,39634273;-18,11908103;-4,076412869;-9,706560697;-11,2649277;19,20678657;-6,931465015;;-7,851122374;-6,037121715;-0,705545059;18,59800094;-3,329888652;-1,832149116;23,58894766;-11,92360083;-2,062004483;-14,11007911;-0,572851273;-11,31848411;11,10912548;-12,30985984;-3,842756638;3,70555766;-11,55981746;3,798787637;1,054927686;B
;6,892731253;-5,802076863;-7,1040836;-3,449266641;-0,841994442;4,819920602;-4,445480364;6,061633111;0,489484592;11,50811401;-4,330005353;-12,21577719;-3,455913592;9,21681839;-13,79682296;-13,65867194;15,64400878;7,218845974;-2,5316834;14,88045743;-11,25352597;-6,927270498;10,98332659;-0,504412394;6,477057408;-7,022858586;14,34307223;-3,79590027;10,86400341;4,72499408;-9,499654326;4,009597918;0,559454651;8,889739086;-6,737130242;6,200279502;-6,45544248;-4,954868455;10,52275822;-5,768139227;-0,848831785;0,093864784;15,63430967;-23,68911962;17,67923284;-21,30862877;3,912809172;5,139872931;-8,349956628;13,82641901;-8,85198337;24,69441113;6,360403833;3,89294633;3,990437439;9,962593765;3,532475368;17,76999801;-10,36556579;11,64927125;4,073953738;-16,27866318;0,781071086;9,705236452;5,89384595;6,871332905;-10,51903259;5,027938843;4,521407712;-20,53091115;-1,01123299;0,747518056;12,14997965;-17,8101072;-3,835165843;-10,54790254;-9,097959239;19,77615347;-9,326371704;-1,586317597;-5,63034262;-6,335667373;-1,273676613;18,37596969;-0,865843818;-1,857411225;22,73455004;-11,43971606;-2,297143465;-13,74342728;-0,213940646;-6,785147829;10,43532434;-10,60100669;-9,578603306;-0,544501;-12,27545484;3,787414575;0,975595398;C
